Time (UTC),Altitude,Wind Speed Avg (km/h),Wind Speed Min (km/h),Wind Speed Max (km/h),Wind Heading (degrees),Wind Ts,Score
2024-06-10 17:59:54,376,17.5,11.0,29.0,225.0,2024-06-10 17:58:57,1
2024-06-15 12:33:25,421,17.5,9.5,28.0,225.0,2024-06-15 12:35:05,46
2024-06-15 12:35:25,514,17.5,9.5,28.0,225.0,2024-06-15 12:35:05,93
2024-06-15 12:37:25,492,17.5,9.5,28.0,225.0,2024-06-15 12:35:05,0
2024-06-15 12:39:25,411,15.0,8.75,24.5,202.5,2024-06-15 12:40:08,8
2024-06-15 12:41:25,422,15.0,8.75,24.5,202.5,2024-06-15 12:40:08,27
2024-06-15 12:43:25,417,11.0,6.0,18.0,225.0,2024-06-15 12:45:08,5
2024-06-15 12:48:08,420,11.0,4.25,20.5,225.0,2024-06-15 12:50:11,3
2024-06-15 12:50:08,504,11.0,4.25,20.5,225.0,2024-06-15 12:50:11,84
2024-06-15 12:52:08,532,11.0,4.25,20.5,225.0,2024-06-15 12:50:11,42
2024-06-15 12:54:08,454,15.5,8.0,21.0,225.0,2024-06-15 12:55:11,0
2024-06-15 12:56:08,416,15.5,8.0,21.0,225.0,2024-06-15 12:55:11,7
2024-06-15 12:58:10,412,13.0,8.25,21.0,225.0,2024-06-15 13:00:14,12
2024-06-15 13:02:30,419,13.0,8.25,21.0,225.0,2024-06-15 13:00:14,7
2024-06-15 13:04:30,417,13.0,5.5,22.0,202.5,2024-06-15 13:05:14,0
2024-06-15 13:06:30,399,13.0,5.5,22.0,202.5,2024-06-15 13:05:14,4
2024-06-15 13:08:30,425,9.75,5.0,17.0,225.0,2024-06-15 13:10:17,28
2024-06-15 13:13:47,419,11.5,5.75,23.0,225.0,2024-06-15 13:15:17,0
2024-06-15 13:15:47,413,11.5,5.75,23.0,225.0,2024-06-15 13:15:17,9
2024-06-15 13:17:47,453,11.5,5.75,23.0,225.0,2024-06-15 13:15:17,41
2024-06-15 13:19:47,412,15.5,11.5,21.0,202.5,2024-06-15 13:20:20,6
2024-06-15 13:21:47,418,15.5,11.5,21.0,202.5,2024-06-15 13:20:20,29
2024-06-15 13:25:44,419,14.0,4.5,21.0,202.5,2024-06-15 13:25:20,6
2024-06-15 13:27:44,395,14.0,4.5,21.0,202.5,2024-06-15 13:25:20,3
2024-06-15 13:33:36,420,13.0,6.5,18.0,225.0,2024-06-15 13:35:23,25
2024-06-15 13:35:36,405,13.0,6.5,18.0,225.0,2024-06-15 13:35:23,8
2024-06-15 13:37:36,424,13.0,6.5,18.0,225.0,2024-06-15 13:35:23,19
2024-06-15 13:39:36,434,15.5,8.0,23.5,202.5,2024-06-15 13:40:26,17
2024-06-15 13:41:36,400,15.5,8.0,23.5,202.5,2024-06-15 13:40:26,14
2024-06-15 13:48:19,422,12.0,4.75,24.5,225.0,2024-06-15 13:50:30,23
2024-06-15 13:50:19,462,12.0,4.75,24.5,225.0,2024-06-15 13:50:30,49
2024-06-15 13:52:19,429,12.0,4.75,24.5,225.0,2024-06-15 13:50:30,3
2024-06-15 13:54:19,447,14.5,4.5,22.0,225.0,2024-06-15 13:55:30,28
2024-06-15 13:56:19,436,14.5,4.5,22.0,225.0,2024-06-15 13:55:30,3
2024-06-15 13:58:19,435,12.0,7.5,18.0,225.0,2024-06-15 14:00:33,13
2024-06-15 14:00:19,408,12.0,7.5,18.0,225.0,2024-06-15 14:00:33,1
2024-06-15 14:02:19,425,12.0,7.5,18.0,225.0,2024-06-15 14:00:33,18
2024-06-15 14:17:11,423,11.5,6.0,18.0,225.0,2024-06-15 14:15:35,1
2024-06-15 14:19:11,445,14.5,7.25,20.0,247.5,2024-06-15 14:20:39,24
2024-06-15 14:21:11,442,14.5,7.25,20.0,247.5,2024-06-15 14:20:39,7
2024-06-15 14:23:11,438,12.0,7.75,16.0,225.0,2024-06-15 14:25:39,7
2024-06-15 14:25:11,427,12.0,7.75,16.0,225.0,2024-06-15 14:25:39,0
2024-06-15 14:27:11,413,12.0,7.75,16.0,225.0,2024-06-15 14:25:39,3
2024-06-15 14:33:55,424,13.5,6.75,25.5,225.0,2024-06-15 14:35:41,11
2024-06-15 14:35:55,462,13.5,6.75,25.5,225.0,2024-06-15 14:35:41,49
2024-06-15 14:37:55,447,13.5,6.75,25.5,225.0,2024-06-15 14:35:41,9
2024-06-15 14:39:55,477,18.0,9.75,28.0,202.5,2024-06-15 14:40:44,32
2024-06-15 14:41:55,437,18.0,9.75,28.0,202.5,2024-06-15 14:40:44,6
2024-06-15 14:43:55,442,13.0,7.25,19.0,225.0,2024-06-15 14:45:44,16
2024-06-15 14:45:55,432,13.0,7.25,19.0,225.0,2024-06-15 14:45:44,11
2024-06-15 14:47:55,394,13.0,7.25,19.0,225.0,2024-06-15 14:45:44,4
2024-06-15 14:49:55,416,12.0,8.0,16.5,225.0,2024-06-15 14:50:48,32
2024-06-15 14:51:55,409,12.0,8.0,16.5,225.0,2024-06-15 14:50:48,2
2024-06-15 14:53:55,400,14.5,9.0,23.0,202.5,2024-06-15 14:55:48,1
2024-06-15 14:55:55,441,14.5,9.0,23.0,202.5,2024-06-15 14:55:48,44
2024-06-15 14:57:55,450,14.5,9.0,23.0,202.5,2024-06-15 14:55:48,19
2024-06-15 14:59:55,453,16.5,12.0,22.5,202.5,2024-06-15 15:00:50,19
2024-06-15 15:01:55,463,16.5,12.0,22.5,202.5,2024-06-15 15:00:50,23
2024-06-15 15:03:55,465,14.0,5.75,19.5,225.0,2024-06-15 15:05:50,8
2024-06-15 15:05:55,496,14.0,5.75,19.5,225.0,2024-06-15 15:05:50,34
2024-06-15 15:07:55,466,14.0,5.75,19.5,225.0,2024-06-15 15:05:50,10
2024-06-15 15:09:55,432,11.0,5.0,22.0,225.0,2024-06-15 15:10:53,0
2024-06-15 15:11:55,432,11.0,5.0,22.0,225.0,2024-06-15 15:10:53,32
2024-06-15 15:13:55,474,13.5,7.75,22.0,225.0,2024-06-15 15:15:53,44
2024-06-15 15:15:55,442,13.5,7.75,22.0,225.0,2024-06-15 15:15:53,2
2024-06-15 15:17:58,418,13.5,7.75,22.0,225.0,2024-06-15 15:15:53,0
2024-06-15 15:19:55,422,13.0,9.25,16.5,247.5,2024-06-15 15:20:57,6
2024-06-15 15:21:55,446,13.0,9.25,16.5,247.5,2024-06-15 15:20:57,24
2024-06-15 15:23:55,440,13.5,8.25,21.5,202.5,2024-06-15 15:25:57,4
2024-06-15 15:25:55,459,13.5,8.25,21.5,202.5,2024-06-15 15:25:57,22
2024-06-15 15:27:55,505,13.5,8.25,21.5,202.5,2024-06-15 15:25:57,53
2024-06-15 15:29:55,763,17.0,8.5,32.0,225.0,2024-06-15 15:31:50,260
2024-06-15 15:31:55,1093,17.0,8.5,32.0,225.0,2024-06-15 15:31:50,330
2024-06-15 15:33:55,1166,17.0,8.5,32.0,225.0,2024-06-15 15:31:50,83
2024-06-15 15:35:55,1267,16.0,4.75,22.5,225.0,2024-06-15 15:36:50,105
2024-06-15 15:37:55,1329,16.0,4.75,22.5,225.0,2024-06-15 15:36:50,64
2024-06-15 15:39:55,1399,18.5,13.5,25.0,225.0,2024-06-15 15:41:54,73
2024-06-15 15:41:55,1243,18.5,13.5,25.0,225.0,2024-06-15 15:41:54,0
2024-06-15 15:43:55,1127,18.5,13.5,25.0,225.0,2024-06-15 15:41:54,0
2024-06-15 15:45:55,1093,15.0,10.5,21.0,225.0,2024-06-15 15:46:54,14
2024-06-15 15:47:55,1225,15.0,10.5,21.0,225.0,2024-06-15 15:46:54,133
2024-06-15 15:49:55,1418,14.5,8.25,21.5,225.0,2024-06-15 15:51:56,195
2024-06-15 15:51:55,1498,14.5,8.25,21.5,225.0,2024-06-15 15:51:56,83
2024-06-15 15:53:55,1515,14.5,8.25,21.5,225.0,2024-06-15 15:51:56,27
2024-06-15 15:55:55,1614,12.5,6.25,18.0,225.0,2024-06-15 15:56:56,100
2024-06-15 15:57:55,1522,12.5,6.25,18.0,225.0,2024-06-15 15:56:56,0
2024-06-15 15:59:55,1304,10.5,4.0,14.5,247.5,2024-06-15 16:02:00,0
2024-06-15 16:01:55,1178,10.5,4.0,14.5,247.5,2024-06-15 16:02:00,16
2024-06-15 16:03:55,1290,10.5,4.0,14.5,247.5,2024-06-15 16:02:00,112
2024-06-15 16:05:55,1399,9.25,4.0,17.5,247.5,2024-06-15 16:07:00,110
2024-06-15 16:07:55,1638,9.25,4.0,17.5,247.5,2024-06-15 16:07:00,241
2024-06-15 16:09:55,1784,14.5,8.75,22.5,225.0,2024-06-15 16:12:03,148
2024-06-15 16:11:55,1659,14.5,8.75,22.5,225.0,2024-06-15 16:12:03,0
2024-06-15 16:13:55,1479,14.5,8.75,22.5,225.0,2024-06-15 16:12:03,0
2024-06-15 16:15:55,1291,14.5,7.5,23.5,225.0,2024-06-15 16:17:03,0
2024-06-15 16:17:55,1041,14.5,7.5,23.5,225.0,2024-06-15 16:17:03,0
2024-06-15 16:19:55,799,18.0,8.0,28.0,225.0,2024-06-15 16:22:06,0
2024-06-15 16:21:55,668,18.0,8.0,28.0,225.0,2024-06-15 16:22:06,0
2024-06-15 16:23:55,515,18.0,8.0,28.0,225.0,2024-06-15 16:22:06,0
2024-06-15 16:25:55,384,13.5,8.25,19.0,225.0,2024-06-15 16:27:06,2
2024-06-16 12:39:22,355,10.5,4.5,15.0,247.5,2024-06-16 12:38:13,0
2024-06-16 12:41:22,408,8.75,5.0,14.5,225.0,2024-06-16 12:43:13,72
2024-06-16 12:43:23,420,8.75,5.0,14.5,225.0,2024-06-16 12:43:13,26
2024-06-16 12:45:22,435,8.75,5.0,14.5,225.0,2024-06-16 12:43:13,24
2024-06-16 12:47:22,482,9.5,4.75,14.5,225.0,2024-06-16 12:48:16,50
2024-06-16 12:49:22,481,9.5,4.75,14.5,225.0,2024-06-16 12:48:16,0
2024-06-16 12:51:22,446,3.25,0.25,7.75,180.0,2024-06-16 12:53:16,12
2024-06-16 12:53:22,513,3.25,0.25,7.75,180.0,2024-06-16 12:53:16,68
2024-06-16 12:55:22,546,3.25,0.25,7.75,180.0,2024-06-16 12:53:16,64
2024-06-16 12:57:22,467,8.25,0.5,19.5,202.5,2024-06-16 12:58:20,1
2024-06-16 12:59:22,533,8.25,0.5,19.5,202.5,2024-06-16 12:58:20,74
2024-06-16 13:01:22,692,12.5,6.5,17.0,180.0,2024-06-16 13:03:20,160
2024-06-16 13:03:22,781,12.5,6.5,17.0,180.0,2024-06-16 13:03:20,100
2024-06-16 13:05:22,833,12.5,6.5,17.0,180.0,2024-06-16 13:03:20,104
2024-06-16 13:07:22,1006,6.5,1.75,13.0,225.0,2024-06-16 13:08:23,174
2024-06-16 13:09:22,1025,6.5,1.75,13.0,225.0,2024-06-16 13:08:23,50
2024-06-16 13:11:22,837,8.75,1.5,18.0,225.0,2024-06-16 13:13:23,5
2024-06-16 13:13:22,911,8.75,1.5,18.0,225.0,2024-06-16 13:13:23,78
2024-06-16 13:15:22,901,8.75,1.5,18.0,225.0,2024-06-16 13:13:23,0
2024-06-16 13:17:22,708,13.0,8.0,18.0,225.0,2024-06-16 13:18:25,47
2024-06-16 13:19:22,819,13.0,8.0,18.0,225.0,2024-06-16 13:18:25,113
2024-06-16 13:21:22,924,13.0,7.0,17.0,225.0,2024-06-16 13:23:25,106
2024-06-16 13:23:22,926,13.0,7.0,17.0,225.0,2024-06-16 13:23:25,46
2024-06-16 13:25:22,779,13.0,7.0,17.0,225.0,2024-06-16 13:23:25,32
2024-06-16 13:27:22,735,12.5,3.75,20.5,180.0,2024-06-16 13:28:29,0
2024-06-16 13:29:22,598,12.5,3.75,20.5,180.0,2024-06-16 13:28:29,0
2024-06-16 13:31:22,592,8.5,4.25,13.5,202.5,2024-06-16 13:33:29,37
2024-06-16 13:33:22,632,8.5,4.25,13.5,202.5,2024-06-16 13:33:29,46
2024-06-16 13:35:22,640,8.5,4.25,13.5,202.5,2024-06-16 13:33:29,18
2024-06-16 13:37:22,581,4.5,0.0,14.0,202.5,2024-06-16 13:38:32,0
2024-06-16 13:39:22,413,4.5,0.0,14.0,202.5,2024-06-16 13:38:32,0
2024-06-16 13:41:22,423,7.5,1.5,15.0,180.0,2024-06-16 13:43:32,18
2024-06-16 13:55:59,422,12.5,4.75,23.0,225.0,2024-06-16 13:53:34,0
2024-06-16 13:57:59,375,14.5,9.25,21.0,202.5,2024-06-16 13:58:38,0
2024-06-16 13:59:59,386,14.5,9.25,21.0,202.5,2024-06-16 13:58:38,13
2024-06-16 14:01:59,403,17.0,10.0,26.0,202.5,2024-06-16 14:03:38,18
2024-06-16 14:03:59,425,17.0,10.0,26.0,202.5,2024-06-16 14:03:38,22
2024-06-16 14:05:59,414,17.0,10.0,26.0,202.5,2024-06-16 14:03:38,0
2024-07-16 13:26:37,420,15.5,10.0,21.5,247.5,2024-07-16 13:29:03,6
2024-07-16 13:28:37,447,15.5,10.0,21.5,247.5,2024-07-16 13:29:03,48
2024-07-16 13:30:37,413,15.5,10.0,21.5,247.5,2024-07-16 13:29:03,8
2024-07-16 13:32:37,417,15.0,7.25,26.5,247.5,2024-07-16 13:34:03,14
2024-07-16 13:34:37,433,15.0,7.25,26.5,247.5,2024-07-16 13:34:03,32
2024-07-16 13:36:37,433,18.0,10.0,29.0,247.5,2024-07-16 13:39:05,23
2024-07-16 13:38:37,469,18.0,10.0,29.0,247.5,2024-07-16 13:39:05,55
2024-07-16 13:40:37,477,18.0,10.0,29.0,247.5,2024-07-16 13:39:05,16
2024-07-16 13:42:37,478,14.5,9.0,21.0,247.5,2024-07-16 13:44:05,14
2024-07-16 13:44:37,495,14.5,9.0,21.0,247.5,2024-07-16 13:44:05,43
2024-07-16 13:46:37,460,14.5,9.0,21.0,247.5,2024-07-16 13:44:05,0
2024-07-16 13:48:37,415,17.0,10.0,24.5,225.0,2024-07-16 13:49:09,2
2024-07-16 13:50:37,398,17.0,10.0,24.5,225.0,2024-07-16 13:49:09,0
2024-07-16 14:00:04,413,14.5,8.5,21.5,247.5,2024-07-16 13:59:12,16
2024-07-16 14:02:04,425,17.5,9.5,25.5,247.5,2024-07-16 14:04:12,32
2024-07-16 14:04:04,446,17.5,9.5,25.5,247.5,2024-07-16 14:04:12,35
2024-07-16 14:06:04,459,17.5,9.5,25.5,247.5,2024-07-16 14:04:12,23
2024-07-16 14:08:04,591,15.0,6.75,22.5,225.0,2024-07-16 14:09:15,140
2024-07-16 14:10:04,497,15.0,6.75,22.5,225.0,2024-07-16 14:09:15,0
2024-07-16 14:12:04,365,18.0,10.0,26.0,247.5,2024-07-16 14:14:15,0
2024-07-16 14:14:04,386,18.0,10.0,26.0,247.5,2024-07-16 14:14:15,28
2024-07-16 14:16:04,398,18.0,10.0,26.0,247.5,2024-07-16 14:14:15,15
2024-07-16 14:40:58,395,17.5,12.5,24.5,247.5,2024-07-16 14:39:24,0
2024-07-16 14:42:58,374,16.5,8.75,24.0,225.0,2024-07-16 14:44:24,4
2024-07-16 14:45:27,385,16.5,8.75,24.0,225.0,2024-07-16 14:44:24,11
2024-07-16 14:50:25,392,16.0,9.0,22.0,247.5,2024-07-16 14:49:27,7
2024-07-16 14:52:25,381,18.5,9.0,25.5,247.5,2024-07-16 14:54:27,8
2024-07-16 14:54:25,389,18.5,9.0,25.5,247.5,2024-07-16 14:54:27,10
2024-07-16 14:59:35,420,12.5,5.25,17.5,247.5,2024-07-16 14:59:30,32
2024-07-16 15:01:35,430,12.5,5.25,17.5,247.5,2024-07-16 14:59:30,46
2024-07-16 15:03:35,414,18.0,9.0,24.5,247.5,2024-07-16 15:04:30,10
2024-07-16 15:05:35,394,18.0,9.0,24.5,247.5,2024-07-16 15:04:30,0
2024-07-16 15:15:51,420,17.5,12.0,24.0,225.0,2024-07-16 15:14:33,27
2024-07-16 15:17:51,439,18.5,8.5,26.5,247.5,2024-07-16 15:19:36,35
2024-07-16 15:19:51,418,18.5,8.5,26.5,247.5,2024-07-16 15:19:36,0
2024-07-16 15:27:14,406,16.0,10.0,24.5,225.0,2024-07-16 15:29:42,0
2024-07-16 15:29:14,444,16.0,10.0,24.5,225.0,2024-07-16 15:29:42,42
2024-07-16 15:31:14,406,16.0,10.0,24.5,225.0,2024-07-16 15:29:42,2
2024-07-16 15:47:31,416,13.0,4.75,26.0,270.0,2024-07-16 15:49:48,14
2024-07-16 15:49:31,422,13.0,4.75,26.0,270.0,2024-07-16 15:49:48,26
2024-07-16 15:51:31,458,13.0,4.75,26.0,270.0,2024-07-16 15:49:48,40
2024-07-16 15:53:31,386,14.0,4.0,24.5,247.5,2024-07-16 15:54:48,3
2024-07-16 15:55:31,388,14.0,4.0,24.5,247.5,2024-07-16 15:54:48,11
2024-07-16 15:57:31,399,14.0,9.5,19.5,247.5,2024-07-16 15:59:51,12
2024-07-16 16:46:32,426,12.0,6.5,19.0,247.5,2024-07-16 16:45:03,27
2024-07-16 16:48:32,427,12.5,7.0,19.0,247.5,2024-07-16 16:50:07,21
2024-07-16 16:50:32,379,12.5,7.0,19.0,247.5,2024-07-16 16:50:07,0
2024-07-16 16:59:35,426,15.5,9.0,26.0,247.5,2024-07-16 17:00:09,49
2024-07-16 17:01:35,421,15.5,9.0,26.0,247.5,2024-07-16 17:00:09,4
2024-07-16 17:03:35,447,15.5,10.5,25.5,247.5,2024-07-16 17:05:09,30
2024-07-16 17:05:35,446,15.5,10.5,25.5,247.5,2024-07-16 17:05:09,21
2024-07-16 17:07:35,433,15.5,10.5,25.5,247.5,2024-07-16 17:05:09,10
2024-07-16 17:09:35,450,12.5,7.5,18.0,247.5,2024-07-16 17:10:12,17
2024-07-16 17:11:35,447,12.5,7.5,18.0,247.5,2024-07-16 17:10:12,12
2024-07-16 17:13:35,424,11.5,7.0,18.5,225.0,2024-07-16 17:15:12,4
2024-07-16 17:23:49,425,14.5,7.75,25.5,247.5,2024-07-16 17:25:16,8
2024-07-16 17:25:49,410,14.5,7.75,25.5,247.5,2024-07-16 17:25:16,0
2024-07-16 17:27:50,428,13.0,8.0,18.5,247.5,2024-07-16 17:30:18,18
2024-07-16 17:40:41,416,8.0,4.5,13.0,247.5,2024-07-16 17:40:21,0
2024-07-16 17:41:45,373,8.0,4.5,13.0,247.5,2024-07-16 17:40:21,44
